seed,early_variant,model_name,feature_block,best_params,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_auc,external_accuracy,external_precision,external_recall,external_f1,external_auc,external_correct_n,external_total_n
0,earlyv0,RBF SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7710843373493976,0.7333333333333333,0.8850574712643678,0.8020833333333334,0.8667248654153935,0.6197183098591549,0.6,0.6857142857142857,0.64,0.7285714285714285,44,71
0,earlyv1,Logistic Regression,early_only,"{""C"": 1.0, ""class_weight"": null}",0.6987951807228916,0.7176470588235294,0.7011494252873564,0.7093023255813954,0.7728793830932634,0.704225352112676,0.6842105263157895,0.7428571428571429,0.7123287671232876,0.7357142857142857,50,71
0,earlyv1,Linear SVM,early_only,"{""C"": 1.0, ""class_weight"": null}",0.7108433734939759,0.693069306930693,0.8045977011494253,0.7446808510638298,0.7577477084242689,0.6197183098591549,0.5714285714285714,0.9142857142857144,0.7032967032967034,0.7015873015873015,44,71
0,earlyv1,RBF SVM,early_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7951807228915663,0.7731958762886598,0.8620689655172413,0.8152173913043478,0.8256219991270188,0.6901408450704225,0.6511627906976745,0.8,0.717948717948718,0.7603174603174603,49,71
0,earlyv1,Logistic Regression,middle_only,"{""C"": 1.0, ""class_weight"": null}",0.6265060240963856,0.6506024096385542,0.6206896551724138,0.6352941176470588,0.6796158882584025,0.676056338028169,0.7,0.6,0.6461538461538462,0.7158730158730159,48,71
0,earlyv1,Linear SVM,middle_only,"{""C"": 1.0, ""class_weight"": null}",0.5662650602409639,0.6153846153846154,0.4597701149425287,0.5263157894736842,0.6501527717154081,0.676056338028169,0.75,0.5142857142857142,0.6101694915254238,0.7325396825396826,48,71
0,earlyv1,RBF SVM,middle_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7168674698795181,0.6818181818181818,0.8620689655172413,0.7614213197969543,0.7800087298123091,0.6056338028169014,0.5945945945945946,0.6285714285714286,0.6111111111111112,0.7126984126984127,43,71
0,earlyv1,Logistic Regression,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6325301204819277,0.6413043478260869,0.6781609195402298,0.659217877094972,0.6934380910810417,0.6197183098591549,0.5833333333333334,0.8,0.6746987951807228,0.6095238095238095,44,71
0,earlyv1,Linear SVM,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6626506024096386,0.7066666666666667,0.6091954022988506,0.654320987654321,0.7152626218536302,0.6197183098591549,0.6052631578947368,0.6571428571428571,0.6301369863013698,0.6039682539682539,44,71
0,earlyv1,RBF SVM,late_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6144578313253012,0.6036036036036037,0.7701149425287356,0.6767676767676768,0.6467335952277026,0.5915492957746479,0.56,0.8,0.6588235294117647,0.5904761904761905,42,71
0,earlyv1,Logistic Regression,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.6987951807228916,0.7176470588235294,0.7011494252873564,0.7093023255813954,0.7720064018623599,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7198412698412698,47,71
